,Index,display_url,comments,is_video,likes,caption,labels,labels_strings,likes_normalized,comments_normalized,engagement_score,engagement,caption+labels,label_tokens,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9
224,240,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e15/71507792_125641711802355_9215614148308026008_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=e6ae83e90a0d0508ad1b51b35af92fe1&oe=5E82FEFB,611,False,206593,"Photo by Karla Gachet @kchete77 | \nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For the next week, all of our posts and stories on @natgeo will be photographed by women, about women.\n\nOmentoke Omene, 26, and her one- month-old baby girl go into the field to plant plantain and cut down some smaller trees, leaving room for the yuca (manioc) to grow. They are Huaorani from the community of Noneno, located along the Shiripuno River in the Amazon rainforest. Women are more likely to take care of their crops to feed their family. #amazonwomen\n\nUse #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['green', 'jungle', 'natural', 'environment', 'pink', 'botany', 'rainforest', 'organism', 'terrestrial', 'plant', 'tree', 'plant']",green jungle natural environment pink botany rainforest organism terrestrial plant tree plant,0.1278328686395424,0.04693861872935392,0.07929631869342932,0,"Photo by Karla Gachet @kchete77 | \nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For the next week, all of our posts and stories on @natgeo will be photographed by women, about women.\n\nOmentoke Omene, 26, and her one- month-old baby girl go into the field to plant plantain and cut down some smaller trees, leaving room for the yuca (manioc) to grow. They are Huaorani from the community of Noneno, located along the Shiripuno River in the Amazon rainforest. Women are more likely to take care of their crops to feed their family. #amazonwomen\n\nUse #NatGeoWomenofImpact to share how a woman in your life has empowered you.' green jungle natural environment pink botany rainforest organism terrestrial plant tree plant","['green', 'jungle', 'natural', 'environment', 'pink', 'botany', 'rainforest', 'organism', 'terrestrial', 'plant', 'tree', 'plant']",0.15713898837566376,0.01428600400686264,0.014285782352089882,0.014287859201431274,0.7285624742507935,0.014287863858044147,0.01428605429828167,0.014291356317698956,0.014285782352089882,0.014287777245044708
225,241,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/p1080x1080/73140174_155554155648935_5847373878243964657_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=111&oh=93e6012fe1c5c92a008767c6e0611637&oe=5E84BB30,1523,False,244140,"Photo by Erika Larsen @erikalarsen888 | Alicia Garza photographed in Oakland, California, January 11, 2019. Alicia Garza is a civil rights activist, writer, and co-founded the Black Lives Matter movement. In anticipation of the 100th anniversary of the 19th amendment, National Geographic is highlighting what it means to be female. As part of that coverage we photographed luminaries from around the world.\n\nCheck out the link in our bio to learn about Nat Geo’s groundbreaking new book that showcases an incredible group of history-making women. #NatGeoWomenofImpact'","['hair', 'white', 'shoulder', 'beauty', 'skin', 'hairstyle', 'lady', 'joint', 'lip', 'long', 'hair']",hair white shoulder beauty skin hairstyle lady joint lip long hair,0.15106570188562965,0.11700084504878236,0.13062678778352127,1,"Photo by Erika Larsen @erikalarsen888 | Alicia Garza photographed in Oakland, California, January 11, 2019. Alicia Garza is a civil rights activist, writer, and co-founded the Black Lives Matter movement. In anticipation of the 100th anniversary of the 19th amendment, National Geographic is highlighting what it means to be female. As part of that coverage we photographed luminaries from around the world.\n\nCheck out the link in our bio to learn about Nat Geo’s groundbreaking new book that showcases an incredible group of history-making women. #NatGeoWomenofImpact' hair white shoulder beauty skin hairstyle lady joint lip long hair","['hair', 'white', 'shoulder', 'beauty', 'skin', 'hairstyle', 'lady', 'joint', 'lip', 'long', 'hair']",0.01428607851266861,0.8714279532432556,0.014285745099186897,0.014285745099186897,0.014285745099186897,0.014285747893154621,0.014285745099186897,0.014285745099186897,0.014285745099186897,0.014285745099186897
226,242,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/75576677_2458423480878657_6279229537310216283_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=c632d48848b5f075a34b982ac280d91d&oe=5E7BDC39,1068,False,450900,"Photo by Cristina Mittermeier @Mitty | When this sperm whale, an old matriarch judging by the many scars in her body, started slowly swimming away, I found myself riding the strong current she created with her massive fluke. She knew I was right behind her, but she didn't seem to mind. More than once I thought about touching her, but as a wildlife photographer it's critical to pass through these moments as little more than a shadow. This is their world. So instead of giving in to my urge, I kept my distance and kept up with her slow swim for as long as I could, and then watched until she eventually disappeared into the warm waters off Dominica. Follow me @Mitty for more from my expeditions with @SeaLegacy that have changed me as an artist and a conservationist. #WhaleTail #SpermWhale #UnderwaterPhotography #ExtinctionEndsHere\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.""","['water', 'white', 'black', 'and', 'white', 'monochrome', 'photography', 'leaf', 'sky', 'monochrome', 'photography', 'organism', 'wave']",water white black and white monochrome photography leaf sky monochrome photography organism wave,0.2790019045638994,0.08204655450564646,0.16082869452894766,1,"Photo by Cristina Mittermeier @Mitty | When this sperm whale, an old matriarch judging by the many scars in her body, started slowly swimming away, I found myself riding the strong current she created with her massive fluke. She knew I was right behind her, but she didn't seem to mind. More than once I thought about touching her, but as a wildlife photographer it's critical to pass through these moments as little more than a shadow. This is their world. So instead of giving in to my urge, I kept my distance and kept up with her slow swim for as long as I could, and then watched until she eventually disappeared into the warm waters off Dominica. Follow me @Mitty for more from my expeditions with @SeaLegacy that have changed me as an artist and a conservationist. #WhaleTail #SpermWhale #UnderwaterPhotography #ExtinctionEndsHere\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you."" water white black and white monochrome photography leaf sky monochrome photography organism wave","['water', 'white', 'black', 'white', 'monochrome', 'photography', 'leaf', 'sky', 'monochrome', 'photography', 'organism', 'wave']",0.12137683480978012,0.6297775506973267,0.009091959334909916,0.009091922082006931,0.009091507643461227,0.009092832915484905,0.00909350998699665,0.18520070612430573,0.009091385640203953,0.009091769345104694
227,243,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/71349730_490108891837284_6373674862742316002_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=100&oh=2d034e469f7da267ab97b55648aba7d1&oe=5E8481DD,363,False,155127,"Photo by Katie Orlinsky @katieorlinsky | The Nalukataq, or blanket toss, is a celebratory Inupiat tradition originating from when hunters would get launched into the air on what was (and still is) a giant trampoline made out of seal skins in order to catch a glimpse of distant prey. This traditional blanket toss was held at Point Hope, Alaska’s annual whaling feast celebration in 2015. \nFor the people of Point Hope, nothing is more important than the bowhead whale. Their calendar year revolves around whaling, hunting, fishing, and gathering, a lifestyle Alaskans call subsistence, which is as much cultural tradition as dietary and economic necessity. This tradition is at risk as a result of climate change. Erosion and thawing permafrost are destroying ice cellars that store the meat while at the same time eating up the landscape, making travel and hunting increasingly dangerous on the fragile, shifting ground.\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['sky', 'crowd', 'cloud', 'jumping', 'fun', 'flip', 'acrobatic', 'tree', 'recreation', 'photography', 'happy']",sky crowd cloud jumping fun flip acrobatic tree recreation photography happy,0.09598742171054342,0.0278866098179304,0.05512693457497561,0,"Photo by Katie Orlinsky @katieorlinsky | The Nalukataq, or blanket toss, is a celebratory Inupiat tradition originating from when hunters would get launched into the air on what was (and still is) a giant trampoline made out of seal skins in order to catch a glimpse of distant prey. This traditional blanket toss was held at Point Hope, Alaska’s annual whaling feast celebration in 2015. \nFor the people of Point Hope, nothing is more important than the bowhead whale. Their calendar year revolves around whaling, hunting, fishing, and gathering, a lifestyle Alaskans call subsistence, which is as much cultural tradition as dietary and economic necessity. This tradition is at risk as a result of climate change. Erosion and thawing permafrost are destroying ice cellars that store the meat while at the same time eating up the landscape, making travel and hunting increasingly dangerous on the fragile, shifting ground.\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.' sky crowd cloud jumping fun flip acrobatic tree recreation photography happy","['sky', 'crowd', 'cloud', 'jumping', 'fun', 'flip', 'acrobatic', 'tree', 'recreation', 'photography', 'happy']",0.012500856071710587,0.012502600438892841,0.3674725294113159,0.012500075623393059,0.012508612126111984,0.012503981590270996,0.36339816451072693,0.012501347810029984,0.1816113442182541,0.012500490061938763
228,244,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/s1080x1080/72558594_175990700118633_1418425883499402191_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=26c4020a22339ebe2e6c291c2e2e43f0&oe=5E6D2348,545,False,182558,"Photo by @jimrichardsonng // Sponsored by @IndigoAg // The corn harvest makes farmer Annie Dee happy. Driving her huge combine across her fields on the Dee River Ranch in Alabama, she gets to see the rewards coming back from a year of hard work. She watches a computer screen in the cab to see real-time yield data that shows how much corn she is harvesting—square foot by square foot—across her fields. That tells her how well she is doing at improving her soil by reducing erosion, encouraging earthworms, increasing water-holding capacity, and building soil organic matter. These things work together to help take carbon out of the atmosphere and sequester it in the soil. It’s all part of Annie’s life as a farmer. // @IndigoAg is unlocking agriculture’s potential to help reverse climate change. That’s the vision behind the Terraton Initiative, a global movement with the goal of using regenerative farming practices to take one trillion tons of carbon dioxide from the atmosphere. Follow @Terraton to see the progress.'","['farm', 'field', 'harvest', 'vehicle', 'rural', 'area', 'grass', 'family', 'sky', 'harvester', 'crop', 'plant']",farm field harvest vehicle rural area grass family sky harvester crop plant,0.11296081102988767,0.041868326035184755,0.07030532003306593,0,"Photo by @jimrichardsonng // Sponsored by @IndigoAg // The corn harvest makes farmer Annie Dee happy. Driving her huge combine across her fields on the Dee River Ranch in Alabama, she gets to see the rewards coming back from a year of hard work. She watches a computer screen in the cab to see real-time yield data that shows how much corn she is harvesting—square foot by square foot—across her fields. That tells her how well she is doing at improving her soil by reducing erosion, encouraging earthworms, increasing water-holding capacity, and building soil organic matter. These things work together to help take carbon out of the atmosphere and sequester it in the soil. It’s all part of Annie’s life as a farmer. // @IndigoAg is unlocking agriculture’s potential to help reverse climate change. That’s the vision behind the Terraton Initiative, a global movement with the goal of using regenerative farming practices to take one trillion tons of carbon dioxide from the atmosphere. Follow @Terraton to see the progress.' farm field harvest vehicle rural area grass family sky harvester crop plant","['farm', 'field', 'harvest', 'vehicle', 'rural', 'area', 'grass', 'family', 'sky', 'harvester', 'crop', 'plant']",0.01250005979090929,0.01250005979090929,0.012506797909736633,0.012500104494392872,0.0125027596950531,0.8874862194061279,0.012500894255936146,0.01250249519944191,0.012500179931521416,0.012500430457293987
229,245,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/73527632_173412713778878_2253682981649253630_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=102&oh=aae64f8272ff973405bb2571c2d484c6&oe=5E6EFC0D,13017,False,881132,"Photo by Maggie Steber @maggiesteber | Katie Stubblefield sits quietly on her hospital bed during a rare moment of solitude following a full face transplant at the Cleveland Clinic in Ohio. Katie received the donation of a face in 2017, three years after losing her face during a suicide attempt with a rifle. Katie’s new face was donated by Sandra Bennington after her granddaughter, Adrea Schneider, fell into a coma from a drug overdose. \nDuring Katie\'s stay in the hospital, doctors stopped by frequently to check on her progress, sutures, and medications. Katie\'s face remained swollen several weeks after the surgery. This photo was taken for ""The Story of a Face,"" published in National Geographic magazine in 2018. #natgeowomenofvision #facetransplant  #women\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['patient', 'hospital', 'room', 'dressmaker', 'birth', 'knitting', 'service', 'clinic', 'hospital', 'bed', 'operating', 'theater']",patient hospital room dressmaker birth knitting service clinic hospital bed operating theater,0.5452151389935636,1.0,0.8180860555974254,1,"Photo by Maggie Steber @maggiesteber | Katie Stubblefield sits quietly on her hospital bed during a rare moment of solitude following a full face transplant at the Cleveland Clinic in Ohio. Katie received the donation of a face in 2017, three years after losing her face during a suicide attempt with a rifle. Katie’s new face was donated by Sandra Bennington after her granddaughter, Adrea Schneider, fell into a coma from a drug overdose. \nDuring Katie\'s stay in the hospital, doctors stopped by frequently to check on her progress, sutures, and medications. Katie\'s face remained swollen several weeks after the surgery. This photo was taken for ""The Story of a Face,"" published in National Geographic magazine in 2018. #natgeowomenofvision #facetransplant  #women\n\nNat Geo is celebrating women who fearlessly push boundaries and inspire the next generation of changemakers. For a week, all of our posts and stories on @natgeo were photographed by women, about women. Use #NatGeoWomenofImpact to share how a woman in your life has empowered you.' patient hospital room dressmaker birth knitting service clinic hospital bed operating theater","['patient', 'hospital', 'room', 'dressmaker', 'birth', 'knitting', 'service', 'clinic', 'hospital', 'bed', 'operating', 'theater']",0.05000009760260582,0.05000368505716324,0.05000009760260582,0.05000009760260582,0.05000009760260582,0.05000009760260582,0.05000009760260582,0.05000009760260582,0.5499955415725708,0.05000009760260582
230,246,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/fr/e15/s1080x1080/72694724_447087852605778_8606098139469621717_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=106&oh=2822426c47d6938cc3593a7fff18d141&oe=5E806FB1,1508,False,295168,"Photo by Hannah Reyes Morales @hannahreyesmorales | We are kicking off Women’s Week where we will be celebrating all the women who fearlessly push boundaries and inspire the next generation of changemakers. All of our posts and stories on @natgeo will be photographed by women, about women.\n\nMarta, a survivor of assault, sits with her husband, Apolinar, in their home. Marta describes Apolinar’s support as instrumental to her healing.\n\nMarta is part of the Malaya Lolas, a group of grandmothers in the Philippines who were collectively assaulted more than seven decades ago in a mass rape during the Second World War. In the absence of working structures to seek support and reparations, they came together, formed friendships, and rebuilt their town, which was reduced to ashes. ""We aren’t strong enough to protest in the streets anymore,"" one of the grandmothers told me. ""But we want to tell our story."" I worked on this story more than a decade after my own grandmother told me about her trauma from the war. She cannot form sentences anymore, but it felt necessary to try to recall what she wanted to impart. These grandmothers—and my own—showed me that the stories we are told are living histories that we all have a part to play in writing. \nTo see more from this project, ""Roots From Ashes,"" follow me @hannahreyesmorales.\n#Philippines #JSM2019 #worldpressphoto\n\nUse #NatGeoWomenofImpact to share how a woman in your life has empowered you.'","['skin', 'yellow', 'lady', 'human', 'happy', 'grandparent', 'photography', 'portrait', 'smile', 'art']",skin yellow lady human happy grandparent photography portrait smile art,0.1826401290004814,0.11584850580010755,0.14256515508025708,1,"Photo by Hannah Reyes Morales @hannahreyesmorales | We are kicking off Women’s Week where we will be celebrating all the women who fearlessly push boundaries and inspire the next generation of changemakers. All of our posts and stories on @natgeo will be photographed by women, about women.\n\nMarta, a survivor of assault, sits with her husband, Apolinar, in their home. Marta describes Apolinar’s support as instrumental to her healing.\n\nMarta is part of the Malaya Lolas, a group of grandmothers in the Philippines who were collectively assaulted more than seven decades ago in a mass rape during the Second World War. In the absence of working structures to seek support and reparations, they came together, formed friendships, and rebuilt their town, which was reduced to ashes. ""We aren’t strong enough to protest in the streets anymore,"" one of the grandmothers told me. ""But we want to tell our story."" I worked on this story more than a decade after my own grandmother told me about her trauma from the war. She cannot form sentences anymore, but it felt necessary to try to recall what she wanted to impart. These grandmothers—and my own—showed me that the stories we are told are living histories that we all have a part to play in writing. \nTo see more from this project, ""Roots From Ashes,"" follow me @hannahreyesmorales.\n#Philippines #JSM2019 #worldpressphoto\n\nUse #NatGeoWomenofImpact to share how a woman in your life has empowered you.' skin yellow lady human happy grandparent photography portrait smile art","['skin', 'yellow', 'lady', 'human', 'happy', 'grandparent', 'photography', 'portrait', 'smile', 'art']",0.37048032879829407,0.5295149087905884,0.012500566430389881,0.012500065378844738,0.012500065378844738,0.012500283308327198,0.012500065378844738,0.012500065378844738,0.012503444217145443,0.012500240467488766
231,247,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71513830_145511520052053_2475004754636927953_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=109&oh=eab8ce9f857c66350930eef84e4c051e&oe=5E82D5AF,7135,False,958564,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nThey say blind dogs see with their hearts, and I believe it. Mace, Miss Margaret, and Ray see just fine in their own way. How people see them is an issue when it comes to adopting dogs like them. They just need someone to believe in them.\u2063\u2063\n\u2063\u2063\nMy grandmother only had one eye. Few people knew this, including me.\u2063\u2063\n\u2063\u2063\nWhen I figured it out, I went to her with my discovery, assuming she was unaware of it too. She told me she could see just fine and winked at me with her ""good"" eye. \u2063\u2063\n\u2063\u2063\nIn the late 1940s she and my grandfather operated a diner. They routinely took in, fed, and helped those less fortunate souls who came in. Many were broken in some way, physically or psychologically, from a World War that had just ended. My grandparents never turned anyone away. \u2063\u2063\n\u2063\u2063\nTheir empathy and compassion extended beyond the doors of the restaurant. It\'s the way they treated every living creature, and they passed that on to me. \u2063\u2063\n\u2063\u2063 “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different, represents those that were down but never out because of the kindness and generosity shown to them by an unseen army of volunteers, professionals, veterinarians, and caregivers. They were never turned away. \u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.'","['dog', 'mammal', 'vertebrate', 'dog', 'breed', 'canidae', 'carnivore', 'beagle', 'harrier', 'american', 'foxhound', 'snout']",dog mammal vertebrate dog breed canidae carnivore beagle harrier american foxhound snout,0.5931274820279212,0.548129369286318,0.5661286143829592,1,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nThey say blind dogs see with their hearts, and I believe it. Mace, Miss Margaret, and Ray see just fine in their own way. How people see them is an issue when it comes to adopting dogs like them. They just need someone to believe in them.\u2063\u2063\n\u2063\u2063\nMy grandmother only had one eye. Few people knew this, including me.\u2063\u2063\n\u2063\u2063\nWhen I figured it out, I went to her with my discovery, assuming she was unaware of it too. She told me she could see just fine and winked at me with her ""good"" eye. \u2063\u2063\n\u2063\u2063\nIn the late 1940s she and my grandfather operated a diner. They routinely took in, fed, and helped those less fortunate souls who came in. Many were broken in some way, physically or psychologically, from a World War that had just ended. My grandparents never turned anyone away. \u2063\u2063\n\u2063\u2063\nTheir empathy and compassion extended beyond the doors of the restaurant. It\'s the way they treated every living creature, and they passed that on to me. \u2063\u2063\n\u2063\u2063 “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different, represents those that were down but never out because of the kindness and generosity shown to them by an unseen army of volunteers, professionals, veterinarians, and caregivers. They were never turned away. \u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.' dog mammal vertebrate dog breed canidae carnivore beagle harrier american foxhound snout","['dog', 'mammal', 'vertebrate', 'dog', 'breed', 'canidae', 'carnivore', 'beagle', 'harrier', 'american', 'foxhound', 'snout']",0.01250003557652235,0.012500016950070858,0.012500016950070858,0.8874995708465576,0.012500016950070858,0.012500016950070858,0.012500016950070858,0.01250024326145649,0.012500016950070858,0.012500016950070858
232,248,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71907061_477147933143440_734825791865106586_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=104&oh=6bd7e2aa273ed6275387fb9459f2841e&oe=5E83F361,1921,False,429035,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nCaesar stands out in a crowd.\u2063\u2063\n\u2063\u2063\nHe's tall with striking good looks and impeccable manners, and he is formally attired at all times. Yet Caesar is never overdressed like a canine James Bond in a tuxedo, he always looks fashionable whether attending a posh dinner party or being chased through a Moroccan desert by villains on motorcycles.\u2063\u2063\n\u2063\u2063\nHe's a six-year-old Great Dane operating from an altitude that is well above sea level, yet he remains a gentle, humble, down-to-earth kind of guy.\u2063\u2063\n\u2063\u2063\nThere is certainly a dog for everybody, but not everybody is for every dog. That blue bandage healing up the sizable tail on Caesar is all that remains of his former relationship with living conditions that were too small for a dog of his size and intellect. He's expected to make a full recovery on all counts and looks forward to his new home.\u2063\u2063\n\u2063\u2063\nThis portrait is from “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different. \u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.""","['dog', 'vertebrate', 'dog', 'breed', 'canidae', 'mammal', 'carnivore', 'snout', 'great', 'dane', 'sporting', 'group', 'whiskers']",dog vertebrate dog breed canidae mammal carnivore snout great dane sporting group whiskers,0.2654725706910015,0.147576246446954,0.194734776144573,1,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nCaesar stands out in a crowd.\u2063\u2063\n\u2063\u2063\nHe's tall with striking good looks and impeccable manners, and he is formally attired at all times. Yet Caesar is never overdressed like a canine James Bond in a tuxedo, he always looks fashionable whether attending a posh dinner party or being chased through a Moroccan desert by villains on motorcycles.\u2063\u2063\n\u2063\u2063\nHe's a six-year-old Great Dane operating from an altitude that is well above sea level, yet he remains a gentle, humble, down-to-earth kind of guy.\u2063\u2063\n\u2063\u2063\nThere is certainly a dog for everybody, but not everybody is for every dog. That blue bandage healing up the sizable tail on Caesar is all that remains of his former relationship with living conditions that were too small for a dog of his size and intellect. He's expected to make a full recovery on all counts and looks forward to his new home.\u2063\u2063\n\u2063\u2063\nThis portrait is from “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different. \u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes."" dog vertebrate dog breed canidae mammal carnivore snout great dane sporting group whiskers","['dog', 'vertebrate', 'dog', 'breed', 'canidae', 'mammal', 'carnivore', 'snout', 'great', 'dane', 'sporting', 'group', 'whiskers']",0.011111145839095116,0.011111130937933922,0.011111130937933922,0.8999994397163391,0.011111130937933922,0.011111130937933922,0.011111130937933922,0.011111282743513584,0.011111392639577389,0.011111130937933922
233,249,https://instagram.fftw1-1.fna.fbcdn.net/v/t51.2885-15/e35/p1080x1080/71522974_141160747173759_2429637259902054856_n.jpg?_nc_ht=instagram.fftw1-1.fna.fbcdn.net&_nc_cat=103&oh=390e350ae0dea6d1e2b5f6d950df6713&oe=5E74FF6E,11138,False,1236222,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nCooper is short a leg but missing nothing in life.\u2063\u2063\n\u2063\u2063\nOnce upon a time he was a shelter dog, and fortunately that time has passed. Cooper is now a liveaboard on a sailboat where he serves as first mate. He is passionate about water and marine life, and he’s always on the lookout for dolphins. He does not like cats but rarely sees them when he is at sail. \u2063\u2063\n\u2063\u2063\nHe\'s a seven-year-old Rhodesian ridgeback mixed with miniature American shepherd and Labrador retriever and is known for his party tricks and leadership.\u2063\u2063\n\u2063\u2063\nIn my years as an animal photographer, I\'ve found that many dogs like music, yet few take the time to learn the lyrics to a song as Cooper has. In the studio we found ourselves in a lively duet to the hit song “Who Let the Dogs Out.” Cooper can be seen in the last image answering with the familiar refrain, ""Woof, woof, woof, woof.""\u2063\u2063\n\u2063\u2063\nI fall in love with other people\'s dogs nearly every day. Cooper is one that got away.\u2063\u2063\n\u2063\u2063\nToday I\'m sharing images from “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different. They may have special needs, but they are truly special.\u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.'","['dog', 'breed', 'dog', 'canidae', 'nose', 'snout', 'carnivore', 'austrian', 'pinscher', 'sporting', 'group', 'whiskers', 'rare', 'breed', 'dog']",dog breed dog canidae nose snout carnivore austrian pinscher sporting group whiskers rare breed dog,0.7649330061295029,0.8556503034493355,0.8193633845214024,1,"Photo by @vincentjmusi // Sponsored by @subaru_usa //\u2063\u2063\n\u2063\u2063\nCooper is short a leg but missing nothing in life.\u2063\u2063\n\u2063\u2063\nOnce upon a time he was a shelter dog, and fortunately that time has passed. Cooper is now a liveaboard on a sailboat where he serves as first mate. He is passionate about water and marine life, and he’s always on the lookout for dolphins. He does not like cats but rarely sees them when he is at sail. \u2063\u2063\n\u2063\u2063\nHe\'s a seven-year-old Rhodesian ridgeback mixed with miniature American shepherd and Labrador retriever and is known for his party tricks and leadership.\u2063\u2063\n\u2063\u2063\nIn my years as an animal photographer, I\'ve found that many dogs like music, yet few take the time to learn the lyrics to a song as Cooper has. In the studio we found ourselves in a lively duet to the hit song “Who Let the Dogs Out.” Cooper can be seen in the last image answering with the familiar refrain, ""Woof, woof, woof, woof.""\u2063\u2063\n\u2063\u2063\nI fall in love with other people\'s dogs nearly every day. Cooper is one that got away.\u2063\u2063\n\u2063\u2063\nToday I\'m sharing images from “The Underdogs,” a portfolio of shelter and rescue dogs that are difficult to find homes for because they are a little different. They may have special needs, but they are truly special.\u2063\u2063\n\u2063\u2063\n// As part of establishing the first ever National #MakeADogsDay on October 22, @subaru_usa is proud to be helping the hardest-to-adopt Underdogs find homes.' dog breed dog canidae nose snout carnivore austrian pinscher sporting group whiskers rare breed dog","['dog', 'breed', 'dog', 'canidae', 'nose', 'snout', 'carnivore', 'austrian', 'pinscher', 'sporting', 'group', 'whiskers', 'rare', 'breed', 'dog']",0.012500024400651455,0.012500024400651455,0.012500024400651455,0.8874993920326233,0.012500024400651455,0.012500024400651455,0.012500024400651455,0.012500024400651455,0.012500363402068615,0.012500024400651455
